label,scale,method,ene,delta,reldelta
Neopentane ... Neopentane,1.5,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-0.5816175073961097,-0.08161750739610973,-0.16323501479221947
Neopentane ... Neopentane,1.5,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-0.6044874352374733,-0.10448743523747328,-0.20897487047494656
Neopentane ... Neopentane,1.5,PBE,-0.14535598469731742,0.3546440153026826,0.7092880306053652
Neopentane ... Neopentane,2.0,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-0.16368727146110693,-0.023687271461106912,-0.16919479615076363
Neopentane ... Neopentane,2.0,PBE+MBD(scs),-0.13592043549821187,0.0040795645017881466,0.0291397464413439
Neopentane ... Neopentane,2.0,"PBE+MBD(vvpol,beta[0.8],17base)",-0.14683126784397124,-0.006831267843971228,-0.048794770314080194
Neopentane ... Neopentane,2.0,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-0.149424405212066,-0.009424405212066,-0.06731718008618572
Neopentane ... Neopentane,2.0,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-0.1324090196207915,0.007590980379208523,0.05422128842291801
Neopentane ... Neopentane,2.0,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-0.1365015140964532,0.0034984859035468163,0.0249891850253344
Neopentane ... Neopentane,2.0,PBE,-0.014028060951683189,0.12597193904831683,0.8997995646308344
Neopentane ... Pentane,0.9,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-2.4795718876777264,-0.6295718876777263,-0.34030912847444666
Neopentane ... Pentane,0.9,PBE+MBD(scs),-2.4640763056973842,-0.6140763056973841,-0.33193313821480225
Neopentane ... Pentane,0.9,"PBE+MBD(vvpol,beta[0.8],17base)",-3.6510781443407914,-1.8010781443407913,-0.973555753697725
Neopentane ... Pentane,0.9,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-2.375947571883205,-0.5259475718832047,-0.2842959848017323
Neopentane ... Pentane,0.9,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-1.9261025382459767,-0.07610253824597657,-0.04113650715998733
Neopentane ... Pentane,0.9,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-2.102372708055401,-0.2523727080554008,-0.13641768002994636
Neopentane ... Pentane,0.9,PBE,1.9459066554827718,3.7959066554827716,2.0518414353960925
Neopentane ... Pentane,0.95,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-3.273889609307463,-0.783889609307463,-0.31481510413954333
Neopentane ... Pentane,0.95,PBE+MBD(scs),-3.055365412440283,-0.5653654124402827,-0.2270543825061376
Neopentane ... Pentane,0.95,"PBE+MBD(vvpol,beta[0.8],17base)",-4.193275852548524,-1.7032758525485239,-0.6840465271279211
Neopentane ... Pentane,0.95,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-3.0853800565907283,-0.5953800565907281,-0.2391084564621398
Neopentane ... Pentane,0.95,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-2.723339369581639,-0.2333393695816386,-0.09371059019342914
Neopentane ... Pentane,0.95,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-2.8293177779412138,-0.33931777794121354,-0.13627219997639098
Neopentane ... Pentane,0.95,PBE,0.6746340875668536,3.1646340875668537,1.2709373845650014
Neopentane ... Pentane,1.0,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-3.5048295854869367,-0.8948295854869368,-0.34284658447775357
Neopentane ... Pentane,1.0,PBE+MBD(scs),-3.1177683048228206,-0.5077683048228208,-0.1945472432271344
Neopentane ... Pentane,1.0,"PBE+MBD(vvpol,beta[0.8],17base)",-4.177856370736916,-1.5678563707369162,-0.6007112531559066
Neopentane ... Pentane,1.0,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-3.2266942140795436,-0.6166942140795437,-0.23628130807645353
Neopentane ... Pentane,1.0,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-2.936647593992493,-0.3266475939924933,-0.12515233486302427
Neopentane ... Pentane,1.0,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-2.9984820510877133,-0.3884820510877134,-0.1488436977347561
Neopentane ... Pentane,1.0,PBE,0.016613191896927306,2.626613191896927,1.0063652076233438
Neopentane ... Pentane,1.05,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-3.445280239011688,-0.9652802390116881,-0.3892259028272936
Neopentane ... Pentane,1.05,PBE+MBD(scs),-2.933298745760439,-0.45329874576043894,-0.18278175232275765
Neopentane ... Pentane,1.05,"PBE+MBD(vvpol,beta[0.8],17base)",-3.893982461561405,-1.413982461561405,-0.5701542183715342
Neopentane ... Pentane,1.05,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-3.086781047978504,-0.6067810479785041,-0.24466977741068713
Neopentane ... Pentane,1.05,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-2.8513660602084894,-0.3713660602084894,-0.14974437911632638
Neopentane ... Pentane,1.05,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-2.8916695552683183,-0.4116695552683183,-0.16599578841464446
Neopentane ... Pentane,1.05,PBE,-0.31050415257340075,2.169495847426599,0.8747967126720158
Neopentane ... Pentane,1.1,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-3.2095707956866844,-0.9595707956866844,-0.42647590919408196
Neopentane ... Pentane,1.1,PBE+MBD(scs),-2.6469180246171753,-0.3969180246171753,-0.1764080109409668
Neopentane ... Pentane,1.1,"PBE+MBD(vvpol,beta[0.8],17base)",-3.496683684435003,-1.2466836844350029,-0.554081637526668
Neopentane ... Pentane,1.1,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-2.8185839925580134,-0.5685839925580134,-0.2527039966924504
Neopentane ... Pentane,1.1,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-2.6084302851089873,-0.35843028510898733,-0.1593023489373277
Neopentane ... Pentane,1.1,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-2.639551162478817,-0.38955116247881705,-0.17313384999058534
Neopentane ... Pentane,1.1,PBE,-0.45457785872387135,1.7954221412761286,0.7979653961227239
Neopentane ... Pentane,1.25,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-2.1171218615417806,-0.6171218615417806,-0.41141457436118706
Neopentane ... Pentane,1.25,PBE+MBD(scs),-1.7485101110488401,-0.24851011104884013,-0.16567340736589342
Neopentane ... Pentane,1.25,"PBE+MBD(vvpol,beta[0.8],17base)",-2.2852565335334982,-0.7852565335334982,-0.5235043556889988
Neopentane ... Pentane,1.25,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-1.8974461038813055,-0.3974461038813055,-0.2649640692542037
Neopentane ... Pentane,1.25,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-1.7482916235829773,-0.2482916235829773,-0.1655277490553182
Neopentane ... Pentane,1.25,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-1.7836809758409382,-0.2836809758409382,-0.18912065056062546
Neopentane ... Pentane,1.25,PBE,-0.4504416174942362,1.0495583825057637,0.6997055883371758
Neopentane ... Pentane,1.5,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-0.9406710933049667,-0.24067109330496672,-0.3438158475785239
Neopentane ... Pentane,1.5,PBE+MBD(scs),-0.8005366840970974,-0.10053668409709748,-0.14362383442442497
Neopentane ... Pentane,1.5,"PBE+MBD(vvpol,beta[0.8],17base)",-1.0205976459628017,-0.3205976459628017,-0.4579966370897168
Neopentane ... Pentane,1.5,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-0.8738244307519208,-0.1738244307519209,-0.248320615359887
Neopentane ... Pentane,1.5,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-0.7902910428806688,-0.0902910428806688,-0.12898720411524114
Neopentane ... Pentane,1.5,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-0.814323461010667,-0.11432346101066704,-0.16331923001523863
Neopentane ... Pentane,1.5,PBE,-0.20652104415227335,0.4934789558477266,0.7049699369253237
Neopentane ... Pentane,2.0,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-0.22726636434787528,-0.04726636434787529,-0.2625909130437516
Neopentane ... Pentane,2.0,PBE+MBD(scs),-0.19026591867885,-0.010265918678850017,-0.05703288154916676
Neopentane ... Pentane,2.0,"PBE+MBD(vvpol,beta[0.8],17base)",-0.2123093159304494,-0.03230931593044942,-0.17949619961360788
Neopentane ... Pentane,2.0,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-0.20036306827085534,-0.02036306827085535,-0.1131281570603075
Neopentane ... Pentane,2.0,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-0.17962131999955677,0.00037868000044322114,0.0021037777802401176
Neopentane ... Pentane,2.0,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-0.18384514639973498,-0.003845146399734989,-0.02136192444297216
Neopentane ... Pentane,2.0,PBE,-0.021695536132215212,0.1583044638677848,0.8794692437099155
Pentane ... AcNH2,0.9,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-3.200823175208994,-0.050823175208994265,-0.016134341336188657
Pentane ... AcNH2,0.9,PBE+MBD(scs),-3.191878311207177,-0.041878311207177,-0.013294701970532381
Pentane ... AcNH2,0.9,"PBE+MBD(vvpol,beta[0.8],17base)",-4.220730040514674,-1.070730040514674,-0.339914298576087
Pentane ... AcNH2,0.9,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-3.112476139994966,0.03752386000503405,0.011912336509534618
Pentane ... AcNH2,0.9,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-2.8135240297274984,0.33647597027250153,0.10681776834047668
Pentane ... AcNH2,0.9,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-2.873270386147345,0.27672961385265493,0.0878506710643349
Pentane ... AcNH2,0.9,PBE,0.8756860720186441,4.025686072018644,1.2779955784186172
Pentane ... AcNH2,0.95,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-3.9434615800070967,-0.4434615800070967,-0.12670330857345619
Pentane ... AcNH2,0.95,PBE+MBD(scs),-3.6521573618606076,-0.15215736186060758,-0.043473531960173596
Pentane ... AcNH2,0.95,"PBE+MBD(vvpol,beta[0.8],17base)",-4.595697688258894,-1.0956976882588938,-0.3130564823596839
Pentane ... AcNH2,0.95,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-3.6073895230537305,-0.1073895230537305,-0.03068272087249443
Pentane ... AcNH2,0.95,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-3.3736777771349202,0.12632222286507977,0.03609206367573708
Pentane ... AcNH2,0.95,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-3.3887399951562203,0.11126000484377974,0.0317885728125085
Pentane ... AcNH2,0.95,PBE,-0.037057151182944156,3.4629428488170557,0.9894122425191588
Pentane ... AcNH2,1.0,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-4.1874410519739795,-0.6774410519739797,-0.19300314871053556
Pentane ... AcNH2,1.0,PBE+MBD(scs),-3.736712138461448,-0.2267121384614481,-0.06459035283801941
Pentane ... AcNH2,1.0,"PBE+MBD(vvpol,beta[0.8],17base)",-4.587178548812747,-1.0771785488127472,-0.3068884754452271
Pentane ... AcNH2,1.0,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-3.716467013070147,-0.20646701307014714,-0.05882251084619577
Pentane ... AcNH2,1.0,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-3.5266539265319157,-0.016653926531915886,-0.00474470841365125
Pentane ... AcNH2,1.0,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-3.519086682252797,-0.009086682252797296,-0.0025887983626203125
Pentane ... AcNH2,1.0,PBE,-0.552800443462605,2.957199556537395,0.8425069961645001
Pentane ... AcNH2,1.05,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-4.11512518528197,-0.7951251852819703,-0.23949553773553323
Pentane ... AcNH2,1.05,PBE+MBD(scs),-3.602275026318365,-0.2822750263183651,-0.0850225982886642
Pentane ... AcNH2,1.05,"PBE+MBD(vvpol,beta[0.8],17base)",-4.3569353828526385,-1.0369353828526386,-0.3123299345941683
Pentane ... AcNH2,1.05,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-3.598050100551678,-0.278050100551678,-0.08375003028665
Pentane ... AcNH2,1.05,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-3.4340140813320845,-0.11401408133208468,-0.03434159076267611
Pentane ... AcNH2,1.05,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-3.4185252839026004,-0.09852528390260051,-0.029676290332108588
Pentane ... AcNH2,1.05,PBE,-0.8195598495818502,2.5004401504181497,0.7531446236199246
Pentane ... AcNH2,1.1,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-3.860529501715778,-0.8205295017157779,-0.2699110203012427
Pentane ... AcNH2,1.1,PBE+MBD(scs),-3.350574527059756,-0.31057452705975575,-0.10216267337491965
Pentane ... AcNH2,1.1,"PBE+MBD(vvpol,beta[0.8],17base)",-4.010954096515122,-0.970954096515122,-0.31939279490629013
Pentane ... AcNH2,1.1,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-3.355265378501811,-0.3152653785018109,-0.1037057166124378
Pentane ... AcNH2,1.1,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-3.2140931595225606,-0.17409315952256055,-0.05726748668505281
Pentane ... AcNH2,1.1,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-3.2023716703610297,-0.16237167036102962,-0.05341173367139132
Pentane ... AcNH2,1.1,PBE,-0.9318892307459229,2.1081107692540773,0.6934574898862096
Pentane ... AcNH2,1.25,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-2.739025566675676,-0.6190255666756759,-0.291993191828149
Pentane ... AcNH2,1.25,PBE+MBD(scs),-2.4127414287908437,-0.29274142879084364,-0.13808557961832246
Pentane ... AcNH2,1.25,"PBE+MBD(vvpol,beta[0.8],17base)",-2.8278648592463282,-0.7078648592463281,-0.3338985185124189
Pentane ... AcNH2,1.25,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-2.4207660199738195,-0.30076601997381935,-0.14187076413859404
Pentane ... AcNH2,1.25,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-2.3060525924653628,-0.18605259246536265,-0.08776065682328427
Pentane ... AcNH2,1.25,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-2.3153763385578734,-0.19537633855787329,-0.09215865026314778
Pentane ... AcNH2,1.25,PBE,-0.8507075957049581,1.269292404295042,0.5987228322146424
Pentane ... AcNH2,1.5,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-1.3249506254311625,-0.28495062543116245,-0.27399098599150234
Pentane ... AcNH2,1.5,PBE+MBD(scs),-1.217217997203928,-0.17721799720392806,-0.17040192038839236
Pentane ... AcNH2,1.5,"PBE+MBD(vvpol,beta[0.8],17base)",-1.3868742778766476,-0.3468742778766476,-0.3335329594967765
Pentane ... AcNH2,1.5,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-1.211971810254796,-0.17197181025479602,-0.16535750986038078
Pentane ... AcNH2,1.5,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-1.1395794412931797,-0.09957944129317964,-0.0957494627819035
Pentane ... AcNH2,1.5,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-1.157605586634174,-0.11760558663417386,-0.1130822948405518
Pentane ... AcNH2,1.5,PBE,-0.4555427112688002,0.5844572887311998,0.5619781622415383
Pentane ... AcNH2,2.0,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-0.3240335202403121,-0.054033520240312105,-0.20012414903819298
Pentane ... AcNH2,2.0,PBE+MBD(scs),-0.30010666795277996,-0.030106667952779942,-0.11150617760288867
Pentane ... AcNH2,2.0,"PBE+MBD(vvpol,beta[0.8],17base)",-0.31707218715170005,-0.04707218715170003,-0.17434143389518528
Pentane ... AcNH2,2.0,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-0.2888445835272437,-0.018844583527243663,-0.06979475380460616
Pentane ... AcNH2,2.0,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-0.269984712573704,1.5287426296028972e-05,5.662009739269989e-05
Pentane ... AcNH2,2.0,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-0.2734266235456902,-0.0034266235456901772,-0.012691198317371026
Pentane ... AcNH2,2.0,PBE,-0.09206332892163414,0.17793667107836586,0.6590247076976513
Pentane ... AcOH,0.9,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-2.955369906375275,-0.2553699063752748,-0.09458144680565732
Pentane ... AcOH,0.9,PBE+MBD(scs),-2.7518301083902323,-0.051830108390232166,-0.019196336440826727
Pentane ... AcOH,0.9,"PBE+MBD(vvpol,beta[0.8],17base)",-3.6233099155942416,-0.9233099155942415,-0.3419666354052746
Pentane ... AcOH,0.9,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-2.6859565297705443,0.014043470229455846,0.005201285270168832
Pentane ... AcOH,0.9,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-2.4675552887326253,0.23244471126737487,0.08609063380273142
Pentane ... AcOH,0.9,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-2.484463482792354,0.21553651720764622,0.07982833970653563
Pentane ... AcOH,0.9,PBE,0.8473103840375814,3.5473103840375817,1.3138186607546598
Pentane ... AcOH,0.95,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-3.4294247518704233,-0.5294247518704234,-0.18256025926566324
Pentane ... AcOH,0.95,PBE+MBD(scs),-3.0460406190329725,-0.1460406190329726,-0.0503588341493009
Pentane ... AcOH,0.95,"PBE+MBD(vvpol,beta[0.8],17base)",-3.8429932519117775,-0.9429932519117776,-0.32517008686613025
Pentane ... AcOH,0.95,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-3.0023595603158286,-0.10235956031582871,-0.03529640010890645
Pentane ... AcOH,0.95,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-2.8303364949903105,0.06966350500968943,0.024021898279203254
Pentane ... AcOH,0.95,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-2.8186650009938563,0.0813349990061436,0.02804655138142883
Pentane ... AcOH,0.95,PBE,0.17899188912606168,3.0789918891260615,1.0617213410779522
Pentane ... AcOH,1.0,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-3.586138117920072,-0.7061381179200721,-0.24518684650002504
Pentane ... AcOH,1.0,PBE+MBD(scs),-3.093684793367309,-0.21368479336730895,-0.07419610880809338
Pentane ... AcOH,1.0,"PBE+MBD(vvpol,beta[0.8],17base)",-3.8122275884387933,-0.9322275884387934,-0.32369013487458104
Pentane ... AcOH,1.0,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-3.0658438694054286,-0.18584386940542874,-0.06452912132132943
Pentane ... AcOH,1.0,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-2.925338155044964,-0.04533815504496408,-0.015742414946168085
Pentane ... AcOH,1.0,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-2.9001975184462467,-0.020197518446246843,-0.007013027238280154
Pentane ... AcOH,1.0,PBE,-0.2261695577724612,2.6538304422275387,0.9214689035512288
Pentane ... AcOH,1.05,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-3.526608219498351,-0.796608219498351,-0.29179788260012857
Pentane ... AcOH,1.05,PBE+MBD(scs),-2.9906851781628707,-0.26068517816287073,-0.09548907625013581
Pentane ... AcOH,1.05,"PBE+MBD(vvpol,beta[0.8],17base)",-3.629917027403155,-0.8999170274031552,-0.32963993677771253
Pentane ... AcOH,1.05,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-2.97343122404444,-0.24343122404444006,-0.08916894653642493
Pentane ... AcOH,1.05,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-2.8518611321716962,-0.12186113217169625,-0.04463777735226969
Pentane ... AcOH,1.05,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-2.823683925845967,-0.09368392584596696,-0.034316456353834054
Pentane ... AcOH,1.05,PBE,-0.45814919323082776,2.271850806769172,0.8321797826993305
Pentane ... AcOH,1.1,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-3.3271276197948794,-0.8071276197948793,-0.320288738013841
Pentane ... AcOH,1.1,PBE+MBD(scs),-2.801541713524094,-0.28154171352409385,-0.11172290219210074
Pentane ... AcOH,1.1,"PBE+MBD(vvpol,beta[0.8],17base)",-3.363693728085498,-0.8436937280854981,-0.33479909844662625
Pentane ... AcOH,1.1,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-2.7907704528543986,-0.2707704528543986,-0.10744859240253912
Pentane ... AcOH,1.1,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-2.68230284652715,-0.1623028465271501,-0.06440589147902782
Pentane ... AcOH,1.1,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-2.6587197947847434,-0.1387197947847434,-0.05504753761299341
Pentane ... AcOH,1.1,PBE,-0.5760153951776946,1.9439846048223055,0.7714224622310736
Pentane ... AcOH,1.25,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-2.416047760167355,-0.6260477601673551,-0.3497473520488017
Pentane ... AcOH,1.25,PBE+MBD(scs),-2.0733692840336952,-0.2833692840336952,-0.15830686258865653
Pentane ... AcOH,1.25,"PBE+MBD(vvpol,beta[0.8],17base)",-2.433504745005265,-0.6435047450052651,-0.3594998575448408
Pentane ... AcOH,1.25,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-2.0653825393482674,-0.2753825393482674,-0.1538449940493114
Pentane ... AcOH,1.25,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-1.9775445481455354,-0.18754454814553534,-0.10477349058409795
Pentane ... AcOH,1.25,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-1.97685726182171,-0.18685726182170992,-0.10438953174397202
Pentane ... AcOH,1.25,PBE,-0.5892830578048015,1.2007169421951986,0.6707915878185468
Pentane ... AcOH,1.5,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-1.0408898824004198,-0.26088988240041977,-0.33447420820566637
Pentane ... AcOH,1.5,PBE+MBD(scs),-0.9364197501544623,-0.1564197501544623,-0.2005381412236696
Pentane ... AcOH,1.5,"PBE+MBD(vvpol,beta[0.8],17base)",-1.0653333881044988,-0.2853333881044988,-0.3658120360314087
Pentane ... AcOH,1.5,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-0.9226530165605997,-0.1426530165605997,-0.1828884827699996
Pentane ... AcOH,1.5,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-0.8713962926032395,-0.09139629260323945,-0.11717473410671723
Pentane ... AcOH,1.5,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-0.8825702964440438,-0.10257029644404381,-0.13150038005646641
Pentane ... AcOH,1.5,PBE,-0.2794122282478909,0.5005877717521091,0.641779194553986
Pentane ... AcOH,2.0,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-0.2075649639430643,-0.0375649639430643,-0.22097037613567233
Pentane ... AcOH,2.0,PBE+MBD(scs),-0.18498900842232088,-0.01498900842232087,-0.08817063777835805
Pentane ... AcOH,2.0,"PBE+MBD(vvpol,beta[0.8],17base)",-0.2017018679164276,-0.031701867916427595,-0.18648157597898585
Pentane ... AcOH,2.0,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-0.17599433159540145,-0.005994331595401442,-0.03526077409059671
