group,label,fragment,i_atom,species,hirsh_ratios,vv_ratios,alpha_0_free,alpha_0_vv_free,alpha_0_hirsh,alpha_0_rsscs,alpha_0_vv,alpha_0_vv[nm],alpha_0_vvcorr,C6_vv,C6_vv_nm,Rvdw_free,Rvdw_17_free,Rvdw_hirsh,Rvdw_vv17,Rvdw_vvcorr17,group
E,AcNH2 ... AcNH2,fragment-1,2,O,1.0,1.15,5.4,5.36,5.4,4.53,6.15,6.15,6.2,23.04,23.04,3.19,3.18,3.19,3.24,3.24,E
E,AcNH2 ... AcNH2,fragment-1,3,N,0.82,0.85,7.4,7.81,6.03,5.89,6.66,6.65,6.3,24.87,24.84,3.34,3.33,3.12,3.28,3.25,E
E,AcNH2 ... AcNH2,fragment-1,4,H,0.6,0.31,4.5,5.78,2.72,2.33,1.82,1.82,1.41,1.49,1.49,3.1,3.1,2.62,2.72,2.63,E
E,AcNH2 ... AcNH2,fragment-1,5,H,0.58,0.32,4.5,5.78,2.62,2.01,1.87,1.86,1.46,1.54,1.53,3.1,3.1,2.59,2.73,2.64,E
E,AcNH2 ... AcNH2,fragment-1,6,C,0.76,0.64,12.0,11.96,9.17,9.86,7.69,7.68,7.71,29.1,29.07,3.59,3.57,3.28,3.35,3.35,E
E,AcNH2 ... AcNH2,fragment-1,7,H,0.6,0.38,4.5,5.78,2.72,1.89,2.18,2.18,1.7,2.12,2.12,3.1,3.1,2.62,2.79,2.7,E
E,AcNH2 ... AcNH2,fragment-1,8,H,0.6,0.4,4.5,5.78,2.69,1.7,2.32,2.31,1.81,2.32,2.31,3.1,3.1,2.61,2.82,2.72,E
E,AcNH2 ... AcNH2,fragment-1,9,H,0.61,0.38,4.5,5.78,2.72,1.89,2.18,2.18,1.7,2.12,2.12,3.1,3.1,2.62,2.79,2.7,E
E,AcNH2 ... AcNH2,fragment-2,1,C,0.84,0.6,12.0,11.96,10.07,10.9,7.13,7.12,7.15,24.38,24.33,3.59,3.57,3.39,3.31,3.31,E
E,AcNH2 ... AcNH2,fragment-2,2,O,1.0,1.15,5.4,5.36,5.4,4.53,6.15,6.15,6.2,23.04,23.04,3.19,3.18,3.19,3.24,3.24,E
E,AcNH2 ... AcNH2,fragment-2,3,N,0.82,0.85,7.4,7.81,6.03,5.89,6.66,6.65,6.31,24.88,24.84,3.34,3.33,3.12,3.28,3.25,E
E,AcNH2 ... AcNH2,fragment-2,4,H,0.6,0.31,4.5,5.78,2.72,2.33,1.82,1.82,1.41,1.49,1.49,3.1,3.1,2.62,2.72,2.63,E
E,AcNH2 ... AcNH2,fragment-2,5,H,0.58,0.32,4.5,5.78,2.62,2.01,1.87,1.86,1.46,1.54,1.53,3.1,3.1,2.59,2.73,2.64,E
E,AcNH2 ... AcNH2,fragment-2,6,C,0.76,0.64,12.0,11.96,9.17,9.86,7.69,7.68,7.71,29.1,29.07,3.59,3.57,3.28,3.35,3.35,E
E,AcNH2 ... AcNH2,fragment-2,7,H,0.6,0.4,4.5,5.78,2.69,1.7,2.32,2.31,1.81,2.32,2.31,3.1,3.1,2.61,2.82,2.72,E
E,AcNH2 ... AcNH2,fragment-2,8,H,0.6,0.38,4.5,5.78,2.72,1.89,2.18,2.18,1.7,2.12,2.12,3.1,3.1,2.62,2.79,2.7,E
E,AcNH2 ... AcNH2,fragment-2,9,H,0.61,0.38,4.5,5.78,2.73,1.89,2.18,2.18,1.7,2.12,2.12,3.1,3.1,2.62,2.79,2.7,E
E,AcNH2 ... Uracil,complex,1,C,0.84,0.6,12.0,11.96,10.03,10.87,7.18,7.15,7.2,24.43,24.37,3.59,3.57,3.38,3.31,3.31,E
E,AcNH2 ... Uracil,complex,2,O,0.99,1.18,5.4,5.36,5.35,4.49,6.33,6.27,6.38,23.55,23.46,3.19,3.18,3.18,3.25,3.26,E
E,AcNH2 ... Uracil,complex,3,N,0.81,0.85,7.4,7.81,6.01,5.85,6.64,6.63,6.29,24.69,24.65,3.34,3.33,3.12,3.28,3.25,E
E,AcNH2 ... Uracil,complex,4,H,0.64,0.44,4.5,5.78,2.87,2.46,2.55,2.04,1.98,1.82,1.61,3.1,3.1,2.67,2.86,2.76,E
E,AcNH2 ... Uracil,complex,5,H,0.58,0.32,4.5,5.78,2.6,2.0,1.84,1.83,1.43,1.5,1.49,3.1,3.1,2.58,2.73,2.63,E
E,AcNH2 ... Uracil,complex,6,C,0.76,0.64,12.0,11.96,9.15,9.86,7.67,7.66,7.69,28.99,28.96,3.59,3.57,3.28,3.34,3.35,E
E,AcNH2 ... Uracil,complex,7,H,0.6,0.38,4.5,5.78,2.71,1.89,2.17,2.17,1.69,2.11,2.11,3.1,3.1,2.62,2.79,2.69,E
E,AcNH2 ... Uracil,complex,8,H,0.6,0.4,4.5,5.78,2.68,1.69,2.3,2.29,1.79,2.29,2.28,3.1,3.1,2.61,2.82,2.72,E
E,AcNH2 ... Uracil,complex,9,H,0.6,0.38,4.5,5.78,2.72,1.89,2.17,2.17,1.69,2.11,2.11,3.1,3.1,2.62,2.79,2.7,E
E,AcNH2 ... Uracil,complex,10,N,0.84,0.83,7.4,7.81,6.19,5.07,6.51,6.49,6.17,23.88,23.76,3.34,3.33,3.15,3.27,3.24,E
E,AcNH2 ... Uracil,complex,11,H,0.65,0.32,4.5,5.78,2.91,2.27,1.84,1.84,1.43,1.48,1.48,3.1,3.1,2.68,2.73,2.63,E
E,AcNH2 ... Uracil,complex,12,C,0.84,0.59,12.0,11.96,10.13,10.21,7.07,7.05,7.1,24.25,24.13,3.59,3.57,3.39,3.31,3.31,E
E,AcNH2 ... Uracil,complex,13,O,0.98,1.11,5.4,5.36,5.3,4.82,5.95,5.95,5.99,22.07,22.06,3.19,3.18,3.17,3.23,3.23,E
E,AcNH2 ... Uracil,complex,14,C,0.81,0.67,12.0,11.96,9.72,9.16,7.99,7.97,8.01,30.13,30.03,3.59,3.57,3.35,3.36,3.37,E
E,AcNH2 ... Uracil,complex,15,H,0.62,0.38,4.5,5.78,2.81,2.07,2.18,2.18,1.7,2.1,2.1,3.1,3.1,2.65,2.79,2.7,E
E,AcNH2 ... Uracil,complex,16,C,0.78,0.63,12.0,11.96,9.42,9.46,7.48,7.45,7.51,27.1,26.95,3.59,3.57,3.31,3.33,3.33,E
E,AcNH2 ... Uracil,complex,17,H,0.57,0.34,4.5,5.78,2.57,1.94,1.99,1.99,1.55,1.85,1.85,3.1,3.1,2.57,2.76,2.66,E
E,AcNH2 ... Uracil,complex,18,N,0.82,0.82,7.4,7.81,6.1,5.4,6.43,6.41,6.09,23.45,23.35,3.34,3.33,3.13,3.26,3.24,E
E,AcNH2 ... Uracil,complex,19,H,0.64,0.45,4.5,5.78,2.89,2.46,2.58,2.03,2.01,1.79,1.55,3.1,3.1,2.67,2.86,2.76,E
E,AcNH2 ... Uracil,complex,20,C,0.83,0.56,12.0,11.96,10.01,9.95,6.73,6.68,6.75,22.24,22.09,3.59,3.57,3.38,3.28,3.28,E
E,AcNH2 ... Uracil,complex,21,O,0.98,1.14,5.4,5.36,5.29,4.87,6.13,6.07,6.18,22.72,22.64,3.19,3.18,3.17,3.24,3.24,E
E,AcNH2 ... Uracil,fragment-1,1,C,0.84,0.6,12.0,11.96,10.07,10.91,7.13,7.13,7.15,24.37,24.34,3.59,3.57,3.39,3.31,3.31,E
E,AcNH2 ... Uracil,fragment-1,2,O,1.0,1.15,5.4,5.36,5.41,4.54,6.17,6.17,6.21,23.12,23.12,3.19,3.18,3.19,3.24,3.25,E
E,AcNH2 ... Uracil,fragment-1,3,N,0.81,0.85,7.4,7.81,6.03,5.88,6.64,6.63,6.29,24.79,24.76,3.34,3.33,3.12,3.28,3.25,E
E,AcNH2 ... Uracil,fragment-1,4,H,0.6,0.31,4.5,5.78,2.72,2.32,1.81,1.81,1.41,1.48,1.48,3.1,3.1,2.62,2.72,2.63,E
E,AcNH2 ... Uracil,fragment-1,5,H,0.58,0.32,4.5,5.78,2.62,2.01,1.86,1.85,1.45,1.53,1.52,3.1,3.1,2.59,2.73,2.64,E
E,AcNH2 ... Uracil,fragment-1,6,C,0.76,0.64,12.0,11.96,9.17,9.86,7.68,7.67,7.7,29.05,29.02,3.59,3.57,3.28,3.35,3.35,E
E,AcNH2 ... Uracil,fragment-1,7,H,0.6,0.38,4.5,5.78,2.72,1.89,2.18,2.18,1.7,2.12,2.12,3.1,3.1,2.62,2.79,2.7,E
E,AcNH2 ... Uracil,fragment-1,8,H,0.6,0.4,4.5,5.78,2.69,1.7,2.32,2.31,1.81,2.32,2.31,3.1,3.1,2.61,2.82,2.72,E
E,AcNH2 ... Uracil,fragment-1,9,H,0.61,0.38,4.5,5.78,2.73,1.89,2.18,2.18,1.7,2.12,2.12,3.1,3.1,2.62,2.79,2.7,E
E,AcNH2 ... Uracil,fragment-2,1,N,0.84,0.83,7.4,7.81,6.19,5.06,6.51,6.48,6.16,23.85,23.73,3.34,3.33,3.15,3.27,3.24,E
E,AcNH2 ... Uracil,fragment-2,2,H,0.64,0.32,4.5,5.78,2.9,2.26,1.83,1.83,1.42,1.46,1.46,3.1,3.1,2.68,2.73,2.63,E
E,AcNH2 ... Uracil,fragment-2,3,C,0.84,0.59,12.0,11.96,10.12,10.19,7.07,7.04,7.09,24.21,24.09,3.59,3.57,3.39,3.31,3.31,E
E,AcNH2 ... Uracil,fragment-2,4,O,0.98,1.11,5.4,5.36,5.29,4.81,5.93,5.93,5.98,22.0,22.0,3.19,3.18,3.17,3.22,3.23,E
E,AcNH2 ... Uracil,fragment-2,5,C,0.81,0.67,12.0,11.96,9.72,9.15,7.98,7.96,8.01,30.11,30.01,3.59,3.57,3.35,3.36,3.37,E
E,AcNH2 ... Uracil,fragment-2,6,H,0.62,0.38,4.5,5.78,2.8,2.07,2.18,2.18,1.7,2.09,2.09,3.1,3.1,2.65,2.79,2.7,E
E,AcNH2 ... Uracil,fragment-2,7,C,0.79,0.63,12.0,11.96,9.42,9.45,7.5,7.47,7.52,27.21,27.06,3.59,3.57,3.31,3.33,3.34,E
E,AcNH2 ... Uracil,fragment-2,8,H,0.57,0.35,4.5,5.78,2.56,1.94,2.01,2.01,1.56,1.88,1.88,3.1,3.1,2.57,2.76,2.66,E
E,AcNH2 ... Uracil,fragment-2,9,N,0.82,0.82,7.4,7.81,6.09,5.4,6.41,6.39,6.08,23.48,23.38,3.34,3.33,3.13,3.26,3.24,E
E,AcNH2 ... Uracil,fragment-2,10,H,0.58,0.29,4.5,5.78,2.62,2.22,1.7,1.7,1.32,1.35,1.35,3.1,3.1,2.59,2.7,2.6,E
E,AcNH2 ... Uracil,fragment-2,11,C,0.84,0.56,12.0,11.96,10.02,9.96,6.67,6.65,6.69,22.15,22.03,3.59,3.57,3.38,3.28,3.28,E
E,AcNH2 ... Uracil,fragment-2,12,O,0.99,1.12,5.4,5.36,5.33,4.92,5.99,5.99,6.04,22.39,22.38,3.19,3.18,3.18,3.23,3.23,E
E,AcOH ... AcOH,complex,1,C,0.82,0.57,12.0,11.96,9.89,10.45,6.87,6.84,6.89,22.85,22.77,3.59,3.57,3.37,3.29,3.29,E
E,AcOH ... AcOH,complex,2,O,0.97,1.15,5.4,5.36,5.22,4.37,6.16,6.08,6.21,22.59,22.48,3.19,3.18,3.15,3.24,3.24,E
E,AcOH ... AcOH,complex,3,O,0.87,1.02,5.4,5.36,4.72,4.29,5.47,5.47,5.51,19.49,19.48,3.19,3.18,3.05,3.19,3.19,E
E,AcOH ... AcOH,complex,4,H,0.67,0.44,4.5,5.78,3.0,2.58,2.54,1.99,1.98,1.7,1.45,3.1,3.1,2.71,2.86,2.76,E
E,AcOH ... AcOH,complex,5,C,0.76,0.63,12.0,11.96,9.08,10.03,7.51,7.51,7.53,28.25,28.25,3.59,3.57,3.27,3.33,3.34,E
E,AcOH ... AcOH,complex,6,H,0.6,0.37,4.5,5.78,2.71,1.77,2.16,2.16,1.68,2.08,2.08,3.1,3.1,2.62,2.79,2.69,E
E,AcOH ... AcOH,complex,7,H,0.59,0.37,4.5,5.78,2.66,1.83,2.14,2.14,1.67,2.08,2.08,3.1,3.1,2.6,2.79,2.69,E
E,AcOH ... AcOH,complex,8,H,0.59,0.37,4.5,5.78,2.66,1.83,2.14,2.14,1.66,2.07,2.07,3.1,3.1,2.6,2.79,2.69,E
E,AcOH ... AcOH,complex,9,C,0.82,0.57,12.0,11.96,9.89,10.45,6.87,6.84,6.89,22.85,22.77,3.59,3.57,3.37,3.29,3.29,E
E,AcOH ... AcOH,complex,10,O,0.97,1.15,5.4,5.36,5.22,4.37,6.16,6.08,6.21,22.59,22.48,3.19,3.18,3.15,3.24,3.24,E
E,AcOH ... AcOH,complex,11,O,0.87,1.02,5.4,5.36,4.72,4.29,5.47,5.47,5.51,19.49,19.48,3.19,3.18,3.05,3.19,3.19,E
E,AcOH ... AcOH,complex,12,H,0.67,0.44,4.5,5.78,3.0,2.58,2.54,1.99,1.98,1.7,1.45,3.1,3.1,2.71,2.86,2.76,E
E,AcOH ... AcOH,complex,13,C,0.76,0.63,12.0,11.96,9.08,10.03,7.51,7.51,7.53,28.25,28.25,3.59,3.57,3.27,3.33,3.34,E
E,AcOH ... AcOH,complex,14,H,0.6,0.37,4.5,5.78,2.71,1.77,2.16,2.16,1.68,2.08,2.08,3.1,3.1,2.62,2.79,2.69,E
E,AcOH ... AcOH,complex,15,H,0.59,0.37,4.5,5.78,2.66,1.83,2.14,2.14,1.67,2.07,2.07,3.1,3.1,2.6,2.79,2.69,E
E,AcOH ... AcOH,complex,16,H,0.59,0.37,4.5,5.78,2.66,1.83,2.14,2.14,1.67,2.07,2.07,3.1,3.1,2.6,2.79,2.69,E
E,AcOH ... AcOH,fragment-1,1,C,0.83,0.57,12.0,11.96,9.92,10.47,6.81,6.81,6.83,22.77,22.73,3.59,3.57,3.37,3.29,3.29,E
E,AcOH ... AcOH,fragment-1,2,O,0.98,1.12,5.4,5.36,5.28,4.43,5.99,5.99,6.04,22.23,22.23,3.19,3.18,3.17,3.23,3.23,E
E,AcOH ... AcOH,fragment-1,3,O,0.88,1.02,5.4,5.36,4.73,4.32,5.48,5.48,5.52,19.56,19.56,3.19,3.18,3.05,3.19,3.19,E
E,AcOH ... AcOH,fragment-1,4,H,0.62,0.29,4.5,5.78,2.78,2.38,1.67,1.67,1.3,1.26,1.26,3.1,3.1,2.64,2.69,2.6,E
E,AcOH ... AcOH,fragment-1,5,C,0.76,0.63,12.0,11.96,9.09,10.02,7.51,7.51,7.54,28.27,28.27,3.59,3.57,3.27,3.33,3.34,E
E,AcOH ... AcOH,fragment-1,6,H,0.6,0.37,4.5,5.78,2.71,1.77,2.15,2.15,1.68,2.07,2.07,3.1,3.1,2.62,2.79,2.69,E
E,AcOH ... AcOH,fragment-1,7,H,0.59,0.37,4.5,5.78,2.67,1.83,2.15,2.15,1.67,2.08,2.08,3.1,3.1,2.6,2.79,2.69,E
E,AcOH ... AcOH,fragment-1,8,H,0.59,0.37,4.5,5.78,2.66,1.84,2.14,2.14,1.67,2.08,2.08,3.1,3.1,2.6,2.79,2.69,E
E,AcOH ... AcOH,fragment-2,1,C,0.83,0.57,12.0,11.96,9.92,10.47,6.81,6.81,6.83,22.78,22.73,3.59,3.57,3.37,3.29,3.29,E
E,AcOH ... AcOH,fragment-2,2,O,0.98,1.12,5.4,5.36,5.28,4.43,5.99,5.99,6.04,22.23,22.23,3.19,3.18,3.17,3.23,3.23,E
E,AcOH ... AcOH,fragment-2,3,O,0.88,1.02,5.4,5.36,4.73,4.32,5.48,5.48,5.52,19.56,19.56,3.19,3.18,3.05,3.19,3.19,E
E,AcOH ... AcOH,fragment-2,4,H,0.62,0.29,4.5,5.78,2.78,2.38,1.67,1.67,1.3,1.26,1.26,3.1,3.1,2.64,2.69,2.6,E
E,AcOH ... AcOH,fragment-2,5,C,0.76,0.63,12.0,11.96,9.09,10.02,7.51,7.51,7.54,28.27,28.27,3.59,3.57,3.27,3.33,3.34,E
E,AcOH ... AcOH,fragment-2,6,H,0.6,0.37,4.5,5.78,2.71,1.77,2.15,2.15,1.68,2.07,2.07,3.1,3.1,2.62,2.79,2.69,E
E,AcOH ... AcOH,fragment-2,7,H,0.59,0.37,4.5,5.78,2.66,1.83,2.14,2.14,1.67,2.08,2.08,3.1,3.1,2.6,2.79,2.69,E
E,AcOH ... AcOH,fragment-2,8,H,0.59,0.37,4.5,5.78,2.66,1.83,2.14,2.14,1.67,2.08,2.08,3.1,3.1,2.6,2.79,2.69,E
E,AcOH ... Uracil,complex,1,C,0.82,0.57,12.0,11.96,9.89,10.47,6.87,6.85,6.89,22.86,22.79,3.59,3.57,3.37,3.29,3.29,E
E,AcOH ... Uracil,complex,2,O,0.97,1.15,5.4,5.36,5.23,4.39,6.15,6.08,6.2,22.62,22.53,3.19,3.18,3.16,3.24,3.24,E
E,AcOH ... Uracil,complex,3,O,0.87,1.02,5.4,5.36,4.72,4.29,5.47,5.47,5.51,19.48,19.48,3.19,3.18,3.05,3.19,3.19,E
E,AcOH ... Uracil,complex,4,H,0.66,0.43,4.5,5.78,2.98,2.58,2.48,1.96,1.93,1.65,1.42,3.1,3.1,2.7,2.85,2.75,E
E,AcOH ... Uracil,complex,5,C,0.76,0.63,12.0,11.96,9.08,10.03,7.51,7.51,7.53,28.25,28.25,3.59,3.57,3.27,3.33,3.34,E
E,AcOH ... Uracil,complex,6,H,0.6,0.37,4.5,5.78,2.71,1.77,2.16,2.16,1.68,2.08,2.08,3.1,3.1,2.62,2.79,2.69,E
E,AcOH ... Uracil,complex,7,H,0.59,0.37,4.5,5.78,2.66,1.83,2.14,2.14,1.66,2.07,2.07,3.1,3.1,2.6,2.79,2.69,E
E,AcOH ... Uracil,complex,8,H,0.59,0.37,4.5,5.78,2.66,1.83,2.14,2.14,1.66,2.07,2.07,3.1,3.1,2.6,2.79,2.69,E
E,AcOH ... Uracil,complex,9,N,0.84,0.83,7.4,7.81,6.18,5.06,6.5,6.48,6.16,23.83,23.72,3.34,3.33,3.15,3.27,3.24,E
E,AcOH ... Uracil,complex,10,H,0.65,0.32,4.5,5.78,2.9,2.27,1.83,1.83,1.43,1.46,1.46,3.1,3.1,2.68,2.73,2.63,E
E,AcOH ... Uracil,complex,11,C,0.84,0.59,12.0,11.96,10.11,10.18,7.06,7.04,7.08,24.19,24.07,3.59,3.57,3.39,3.31,3.31,E
E,AcOH ... Uracil,complex,12,O,0.98,1.11,5.4,5.36,5.28,4.81,5.93,5.92,5.97,21.96,21.96,3.19,3.18,3.17,3.22,3.23,E
E,AcOH ... Uracil,complex,13,C,0.81,0.67,12.0,11.96,9.71,9.14,7.97,7.95,8.0,30.06,29.95,3.59,3.57,3.35,3.36,3.36,E
E,AcOH ... Uracil,complex,14,H,0.62,0.38,4.5,5.78,2.8,2.06,2.18,2.18,1.69,2.09,2.09,3.1,3.1,2.65,2.79,2.7,E
E,AcOH ... Uracil,complex,15,C,0.78,0.63,12.0,11.96,9.4,9.47,7.48,7.45,7.5,27.09,26.94,3.59,3.57,3.31,3.33,3.33,E
E,AcOH ... Uracil,complex,16,H,0.57,0.34,4.5,5.78,2.56,1.94,1.99,1.99,1.55,1.85,1.85,3.1,3.1,2.57,2.76,2.66,E
E,AcOH ... Uracil,complex,17,N,0.82,0.82,7.4,7.81,6.1,5.38,6.42,6.4,6.08,23.39,23.3,3.34,3.33,3.13,3.26,3.24,E
E,AcOH ... Uracil,complex,18,H,0.64,0.43,4.5,5.78,2.86,2.43,2.51,1.99,1.95,1.74,1.52,3.1,3.1,2.67,2.85,2.75,E
E,AcOH ... Uracil,complex,19,C,0.83,0.56,12.0,11.96,10.0,9.94,6.73,6.68,6.75,22.22,22.09,3.59,3.57,3.38,3.28,3.28,E
E,AcOH ... Uracil,complex,20,O,0.98,1.15,5.4,5.36,5.28,4.87,6.18,6.1,6.22,22.84,22.74,3.19,3.18,3.17,3.24,3.25,E
E,AcOH ... Uracil,fragment-1,1,C,0.83,0.57,12.0,11.96,9.93,10.48,6.82,6.81,6.84,22.8,22.75,3.59,3.57,3.37,3.29,3.29,E
E,AcOH ... Uracil,fragment-1,2,O,0.98,1.12,5.4,5.36,5.28,4.43,5.99,5.99,6.03,22.2,22.2,3.19,3.18,3.17,3.23,3.23,E
E,AcOH ... Uracil,fragment-1,3,O,0.88,1.02,5.4,5.36,4.73,4.32,5.48,5.48,5.52,19.59,19.59,3.19,3.18,3.05,3.19,3.19,E
E,AcOH ... Uracil,fragment-1,4,H,0.62,0.29,4.5,5.78,2.77,2.38,1.66,1.66,1.29,1.25,1.25,3.1,3.1,2.64,2.69,2.59,E
E,AcOH ... Uracil,fragment-1,5,C,0.76,0.63,12.0,11.96,9.09,10.02,7.52,7.52,7.54,28.29,28.28,3.59,3.57,3.27,3.33,3.34,E
E,AcOH ... Uracil,fragment-1,6,H,0.6,0.37,4.5,5.78,2.71,1.77,2.15,2.15,1.68,2.07,2.07,3.1,3.1,2.62,2.79,2.69,E
E,AcOH ... Uracil,fragment-1,7,H,0.59,0.37,4.5,5.78,2.67,1.84,2.15,2.15,1.67,2.09,2.09,3.1,3.1,2.6,2.79,2.69,E
E,AcOH ... Uracil,fragment-1,8,H,0.59,0.37,4.5,5.78,2.67,1.84,2.15,2.15,1.67,2.09,2.09,3.1,3.1,2.6,2.79,2.69,E
E,AcOH ... Uracil,fragment-2,1,N,0.84,0.83,7.4,7.81,6.18,5.05,6.5,6.47,6.16,23.83,23.71,3.34,3.33,3.15,3.27,3.24,E
E,AcOH ... Uracil,fragment-2,2,H,0.64,0.32,4.5,5.78,2.9,2.26,1.83,1.83,1.42,1.46,1.46,3.1,3.1,2.68,2.72,2.63,E
E,AcOH ... Uracil,fragment-2,3,C,0.84,0.59,12.0,11.96,10.11,10.18,7.06,7.04,7.08,24.19,24.07,3.59,3.57,3.39,3.31,3.31,E
E,AcOH ... Uracil,fragment-2,4,O,0.98,1.1,5.4,5.36,5.28,4.8,5.92,5.92,5.97,21.95,21.95,3.19,3.18,3.17,3.22,3.23,E
E,AcOH ... Uracil,fragment-2,5,C,0.81,0.67,12.0,11.96,9.72,9.13,7.98,7.96,8.0,30.09,29.97,3.59,3.57,3.35,3.36,3.36,E
E,AcOH ... Uracil,fragment-2,6,H,0.62,0.38,4.5,5.78,2.8,2.07,2.18,2.18,1.7,2.09,2.09,3.1,3.1,2.65,2.79,2.7,E
E,AcOH ... Uracil,fragment-2,7,C,0.78,0.63,12.0,11.96,9.41,9.47,7.5,7.47,7.52,27.19,27.05,3.59,3.57,3.31,3.33,3.34,E
E,AcOH ... Uracil,fragment-2,8,H,0.57,0.35,4.5,5.78,2.56,1.94,2.0,2.0,1.56,1.87,1.87,3.1,3.1,2.57,2.76,2.66,E
E,AcOH ... Uracil,fragment-2,9,N,0.82,0.82,7.4,7.81,6.09,5.38,6.4,6.38,6.06,23.4,23.3,3.34,3.33,3.13,3.26,3.23,E
E,AcOH ... Uracil,fragment-2,10,H,0.59,0.29,4.5,5.78,2.63,2.22,1.7,1.7,1.32,1.34,1.34,3.1,3.1,2.59,2.7,2.6,E
E,AcOH ... Uracil,fragment-2,11,C,0.84,0.56,12.0,11.96,10.03,9.95,6.67,6.65,6.69,22.13,22.03,3.59,3.57,3.38,3.28,3.28,E
E,AcOH ... Uracil,fragment-2,12,O,0.99,1.12,5.4,5.36,5.34,4.93,6.02,6.02,6.06,22.49,22.48,3.19,3.18,3.18,3.23,3.23,E
E,Ethyne ... AcOH (OH-pi),complex,1,C,0.82,0.76,12.0,11.96,9.9,9.0,9.1,8.91,9.12,35.19,34.98,3.59,3.57,3.37,3.43,3.43,E
E,Ethyne ... AcOH (OH-pi),complex,2,H,0.6,0.38,4.5,5.78,2.7,2.5,2.2,2.05,1.71,1.92,1.88,3.1,3.1,2.61,2.8,2.7,E
E,Ethyne ... AcOH (OH-pi),complex,3,C,0.82,0.75,12.0,11.96,9.9,9.01,8.96,8.91,8.99,35.15,35.08,3.59,3.57,3.37,3.42,3.42,E
E,Ethyne ... AcOH (OH-pi),complex,4,H,0.59,0.35,4.5,5.78,2.67,2.47,2.04,2.04,1.59,1.89,1.89,3.1,3.1,2.6,2.77,2.67,E
E,Ethyne ... AcOH (OH-pi),complex,5,C,0.82,0.57,12.0,11.96,9.88,10.41,6.83,6.81,6.85,22.78,22.73,3.59,3.57,3.37,3.29,3.29,E
E,Ethyne ... AcOH (OH-pi),complex,6,O,0.97,1.11,5.4,5.36,5.22,4.35,5.95,5.91,5.99,21.82,21.79,3.19,3.18,3.15,3.23,3.23,E
E,Ethyne ... AcOH (OH-pi),complex,7,O,0.88,1.03,5.4,5.36,4.75,4.31,5.52,5.52,5.56,19.74,19.74,3.19,3.18,3.06,3.19,3.19,E
E,Ethyne ... AcOH (OH-pi),complex,8,H,0.64,0.39,4.5,5.78,2.88,2.39,2.24,1.74,1.74,1.39,1.28,3.1,3.1,2.67,2.8,2.71,E
E,Ethyne ... AcOH (OH-pi),complex,9,C,0.76,0.63,12.0,11.96,9.07,10.02,7.51,7.51,7.53,28.26,28.26,3.59,3.57,3.27,3.33,3.34,E
E,Ethyne ... AcOH (OH-pi),complex,10,H,0.6,0.37,4.5,5.78,2.7,1.76,2.15,2.15,1.67,2.07,2.07,3.1,3.1,2.61,2.79,2.69,E
E,Ethyne ... AcOH (OH-pi),complex,11,H,0.59,0.37,4.5,5.78,2.66,1.84,2.14,2.14,1.67,2.07,2.07,3.1,3.1,2.6,2.79,2.69,E
E,Ethyne ... AcOH (OH-pi),complex,12,H,0.59,0.37,4.5,5.78,2.66,1.84,2.14,2.14,1.67,2.08,2.08,3.1,3.1,2.6,2.79,2.69,E
E,Ethyne ... AcOH (OH-pi),fragment-1,1,C,0.83,0.74,12.0,11.96,9.92,9.02,8.88,8.88,8.91,34.98,34.95,3.59,3.57,3.37,3.42,3.42,E
E,Ethyne ... AcOH (OH-pi),fragment-1,2,H,0.59,0.35,4.5,5.78,2.67,2.47,2.03,2.03,1.58,1.88,1.88,3.1,3.1,2.6,2.77,2.67,E
E,Ethyne ... AcOH (OH-pi),fragment-1,3,C,0.83,0.74,12.0,11.96,9.91,9.01,8.87,8.87,8.9,34.94,34.92,3.59,3.57,3.37,3.41,3.42,E
E,Ethyne ... AcOH (OH-pi),fragment-1,4,H,0.59,0.35,4.5,5.78,2.67,2.47,2.03,2.03,1.58,1.87,1.87,3.1,3.1,2.6,2.77,2.67,E
E,Ethyne ... AcOH (OH-pi),fragment-2,1,C,0.82,0.57,12.0,11.96,9.89,10.41,6.81,6.8,6.83,22.76,22.71,3.59,3.57,3.37,3.29,3.29,E
E,Ethyne ... AcOH (OH-pi),fragment-2,2,O,0.97,1.1,5.4,5.36,5.23,4.36,5.89,5.89,5.94,21.75,21.75,3.19,3.18,3.16,3.22,3.22,E
E,Ethyne ... AcOH (OH-pi),fragment-2,3,O,0.88,1.03,5.4,5.36,4.75,4.32,5.51,5.51,5.55,19.75,19.75,3.19,3.18,3.06,3.19,3.19,E
E,Ethyne ... AcOH (OH-pi),fragment-2,4,H,0.62,0.29,4.5,5.78,2.81,2.33,1.65,1.65,1.28,1.24,1.24,3.1,3.1,2.65,2.68,2.59,E
E,Ethyne ... AcOH (OH-pi),fragment-2,5,C,0.76,0.63,12.0,11.96,9.07,10.02,7.51,7.51,7.53,28.26,28.26,3.59,3.57,3.27,3.33,3.34,E
E,Ethyne ... AcOH (OH-pi),fragment-2,6,H,0.6,0.37,4.5,5.78,2.7,1.76,2.15,2.15,1.67,2.07,2.07,3.1,3.1,2.61,2.79,2.69,E
E,Ethyne ... AcOH (OH-pi),fragment-2,7,H,0.59,0.37,4.5,5.78,2.66,1.84,2.14,2.14,1.67,2.07,2.07,3.1,3.1,2.6,2.79,2.69,E
